index,artists,name,danceability
15951,['Ha*Ash'],Te Dejo en Libertad,0.471
14228,"['A$AP Mob', 'A$AP Rocky', 'A$AP Twelvyy', 'KEY!']","Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",0.755
26211,['Ballyhoo!'],Walk Away,0.742
17029,['The Martins'],The Promise,0.393
32930,['Fruit Bats'],Humbug Mountain Song,0.593
40749,['Glee Cast'],Loser Like Me (Glee Cast Version),0.701
2513,['Muse'],Apocalypse Please,0.149
33433,['Mary Mary'],Shackles (Praise You),0.79
38436,['The Kiboomers'],The Party Freeze Song,0.78
17015,['Aaron Watson'],Lonely Lubbock Lights,0.584
39264,['5 Seconds of Summer'],Lie To Me,0.633
13652,['The Steeldrivers'],The Price,0.472
35725,['Yoskar Sarante'],Perdido,0.898
35403,"['Lil Yachty', 'DaBaby', 'Drake']",Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),0.83
27103,['Nelly'],Luven Me,0.843
23961,"['Brad Paisley', 'Alison Krauss']",Whiskey Lullaby (feat. Alison Krauss),0.5870000000000001
18888,['T.O.K'],Money 2 Burn,0.519
6640,['Korn'],Y'all Want a Single,0.758
28568,['Young Thug'],Check,0.667
2975,"['A.B. Quintanilla III', 'Kumbia All Starz', 'Melissa Jimenez']",Rica Y Apretadita,0.7440000000000001
8498,"[""D'Angelo""]",Greatdayndamornin'/Booty,0.813
35126,['Luke Combs'],Beer Can,0.5429999999999999
6701,['Atreyu'],The Crimson,0.295
35964,['Celtic Woman'],You Raise Me Up,0.262
28180,"['MF DOOM', 'DJ Cucumber Slice']",Rhymes Like Dimes,0.644
11083,['Kanye West'],Skit #4,0.722
37217,['Lauren Daigle'],Look Up Child,0.73
8795,['Fra Lippo Lippi'],Beauty and Madness - 1993,0.453
36786,['Rayland Baxter'],Bad Things,0.318
915,['Florence + The Machine'],I'm Not Calling You A Liar,0.597
21492,['Taylor Swift'],Our Song,0.6679999999999999
9194,['Helena Bonham Carter'],The Worst Pies in London,0.544
16110,"['Berner', 'B-Real', 'Demrick']",Xanax and Patron,0.532
14955,['Hank Williams III'],"7 Months, 39 Days",0.6559999999999999
27643,['Trampled by Turtles'],Codeine,0.488
14346,['Max Richter'],Lamentation For A Lost Life,0.518
24994,"['Lil Tjay', 'Fivio Foreign', 'Pop Smoke']",Zoo York (feat. Fivio Foreign & Pop Smoke),0.565
19204,"['Sonu Nigam', 'Shreya Ghoshal']",Main Hoon Na,0.48
8253,['Runaway June'],Buy My Own Drinks,0.6859999999999999
17883,['Jenni Rivera'],Mariposa de Barrio,0.705
22931,"['Jhené Aiko', 'H.E.R.']",B.S. (feat. H.E.R.),0.617
10108,['Pond'],Paint Me Silver,0.335
4024,"['Brantley Gilbert', 'Colt Ford', 'Lukas Nelson', 'Willie Nelson']",Welcome To Hazeville,0.629
4162,['Wisin & Yandel'],Sexy Movimiento,0.7659999999999999
24135,['Tally Hall'],Turn the Lights Off,0.392
4502,['R. Kelly'],Step In the Name of Love,0.747
30438,['The Ronettes'],Be My Baby,0.512
35432,['Jake Scott'],Like No One Does,0.8
41643,"['Lil Tjay', 'Sheff G', 'Sleepy Hallow']",Wet Em Up Pt. 2,0.701
41346,['Cigarettes After Sex'],K.,0.454
31080,['Ariana Grande'],NASA,0.747
17039,['Jay Chou'],她的睫毛,0.44
1397,"['Penny and Sparrow', 'Stephanie Briggs']",Duet (feat. Stephanie Briggs),0.213
30396,['One Direction'],I Wish,0.62
20735,"['Martin Solveig', 'Roy Woods']",Juliet & Romeo,0.7120000000000001
39221,['Montana of 300'],Wifin' You,0.4970000000000001
281,['Elefante'],El Abandonao - Versión Censurada,0.621
24700,['Tay-K'],The Race,0.7659999999999999
37928,"[""Destiny's Child""]",If,0.434
28533,"['WILLOW', 'SZA']",9,0.597
29880,"['Kat Deluna', 'Elephant Man']",Whine Up (feat. Elephant Man) - English Version,0.8170000000000001
25229,['Elefante'],Así Es la Vida,0.799
3426,['The Wanted'],We Own The Night,0.5529999999999999
25495,['Christina Milian'],Dip It Low,0.754
23688,['Joe Arroyo'],La rebelion,0.5710000000000001
4780,['Motorcycle'],As The Rush Comes,0.614
29315,['Alkaline Trio'],Private Eye,0.412
37996,['Bobby Lewis'],Tossin' And Turnin',0.569
5546,['Eli Young Band'],Dust,0.586
7474,['Lonestar'],Amazed,0.595
19844,['Volbeat'],Thanks,0.51
35307,"['Gryffin', 'Seven Lions', 'Noah Kahan']",Need Your Love (with Noah Kahan),0.581
32180,['Tego Calderon'],Punto y Aparte,0.8079999999999999
8425,['Blur'],Parklife,0.634
36982,['Lil Uzi Vert'],Enemies,0.626
10599,['AFI'],Sacrifice Theory,0.254
37879,['Los Rieleros Del Norte'],Tu Nuevo Cariñito,0.705
16507,['Disturbed'],Are You Ready,0.392
23132,['India.Arie'],Video,0.652
6622,['Big B'],Hooligan,0.923
24216,"['Calvin Harris', 'Florence Welch']",Sweet Nothing (feat. Florence Welch),0.573
18008,['Jeremy Soule'],Tundra,0.0727
8575,['Ben Folds'],Annie Waits,0.6729999999999999
17013,['Thomas Newman'],Haiku,0.163
37494,['38 Special'],Rockin' Into The Night,0.617
6966,['MYMP'],Only Reminds Me of You,0.63
14174,['La Arrolladora Banda El Limón De Rene Camacho'],Me Va A Pesar,0.715
16750,['Explosions In The Sky'],Time Stops - Remastered,0.257
18075,['Whiskey Myers'],Dogwood,0.34
39602,"['Zion I', 'The Grouch']",Silly Puddy,0.77
14920,"['Oobie', 'Trick Daddy', 'Fat Joe', 'Lil Jon & The East Side Boyz']",Play No Games,0.882
7836,['Bob Marley & The Wailers'],"Lively Up Yourself - Live At Music Hall, Boston / 1978",0.598
32153,['Frank Sinatra'],That's Life - Remastered 2008,0.392
23225,['Tim McGraw'],Red Ragtop,0.551
5041,"['Paris Hilton', 'Alexa Vega', 'Terrance Zdunich']",Zydrate Anatomy,0.635
13065,['Gojira'],From The Sky,0.271
36536,['Maroon 5'],Just A Feeling,0.603
28834,"['Sam Tinnesz', 'Yacht Money']",Play with Fire (feat. Yacht Money),0.573
18725,['Joni Bernier'],A Gift To Share,0.41
24011,['Disturbed'],Down with the Sickness,0.649
3611,['Martin Castillo'],El Compa 1,0.6
28357,['Twenty One Pilots'],Truce,0.537
36939,['Lana Del Rey'],Sad Girl,0.345
1640,"['Rebelution', 'Protoje']",Inhale Exhale (feat. Protoje),0.775
17772,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",A Game of Badminton (feat. Jack Liebeck),0.375
15519,['MC5'],Kick Out The Jams (Original Uncensored Version),0.345
39781,['Los Originales De San Juan'],Los Puentes De La Frontera,0.772
4947,['Quicksilver Messenger Service'],Fresh Air - Remastered,0.452
38380,['Brooks & Dunn'],Believe,0.598
28939,"['Lil Skies', 'Rich The Kid']",Creeping (feat. Rich the Kid),0.7290000000000001
40334,['Puscifer'],Momma Sed,0.452
24533,['Rain Sounds'],Sleep Rain,0.0
35442,"['All Time Low', 'blackbear']",Monsters (feat. blackbear),0.369
22846,['MarMar Oso'],Ruthless (Nice Guys Always Finish Last),0.7240000000000001
36036,['Luis Miguel'],De Qué Manera Te Olvido,0.594
36956,"['Brantley Gilbert', 'Justin Moore', 'Thomas Rhett']",Small Town Throwdown,0.555
3204,['Garth Stevenson'],The Southern Sea,0.0636
8286,['Summer Walker'],Tonight,0.715
3619,"['Cartoon', 'Coleman Trapp']",Why We Lose,0.424
16704,['Mudvayne'],Not Falling,0.418
9710,['Candlebox'],You,0.329
10870,['Grupo Exterminador'],De Parranda Con El Diablo,0.851
28481,"['Juicy J', 'Wiz Khalifa', 'Ty Dolla $ign', 'Kill The Noise', 'Madsonik']","Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",0.596
376,['Madlib'],Distant Land,0.5820000000000001
1537,"['Drake', 'PARTYNEXTDOOR']",Wednesday Night Interlude,0.312
41097,['Frank Sinatra'],The Way You Look Tonight,0.589
27499,"['Kanye West', 'Mos Def', 'Freeway', 'The Boys Choir Of Harlem']",Two Words,0.442
17608,['Crush 40'],Knight Of The Wind,0.369
38747,['The Beach Boys'],I Get Around,0.388
35789,"['Ludacris', 'Shawnna', 'Lil Fate']",P-Poppin',0.907
12055,['BTS'],Hold Me Tight,0.631
1254,"['Palomo', 'Oscar Iván Trevíno']",Mi Obsesión,0.597
40332,['Ludovico Einaudi'],Primavera,0.245
23949,['Roberto Tapia'],El Niño De La Tuna,0.76
23468,['Carrie Underwood'],"Jesus, Take the Wheel",0.359
19439,['Bacilos'],Mi primer millon,0.745
6692,['Randy Travis'],Will the Circle Be Unbroken?,0.426
10281,['Yungeen Ace'],Pain,0.626
27330,['Yoskar Sarante'],No Tengo Suerte En El Amor,0.904
25418,"['Billy Idol', 'Generation X']",Dancing with Myself - 2001 Remaster,0.387
27704,['Snow Patrol'],Open Your Eyes,0.518
32696,['Tycho'],Awake,0.552
6095,['Beartooth'],Disease,0.525
22871,"['Drake', 'Giveon']",Chicago Freestyle (feat. Giveon),0.735
5413,['Los Inquietos Del Norte'],La Gritera,0.6
30802,['Hopsin'],Ill Mind of Hopsin 8,0.743
5008,['Pat Benatar'],Heartbreaker,0.463
13772,['Dustin Lynch'],Wild In Your Smile,0.6659999999999999
5707,['Hippie Sabotage'],Able to See Me,0.43
40626,['Lilly Goodman'],Cúbreme,0.509
7387,['Stacey Kent'],La vénus du mélo,0.7909999999999999
27299,['Norah Jones'],Shoot The Moon,0.569
15861,['Tierra Cali'],Sin Ti No Vivo,0.826
2740,['Grizzly Bear'],Knife,0.226
5328,['Nickelback'],Gotta Get Me Some,0.606
35058,"['Louis The Child', 'Chelsea Cutler']",Slow Down Love,0.618
39941,['Terri Clark'],I Just Wanna Be Mad,0.574
2670,['The Offspring'],Can't Repeat,0.531
10537,['The Cure'],Out of This World,0.556
22946,['Drake'],Toosie Slide,0.83
5492,"['Josh WaWa White', 'DAK']",Movin' About My Ways (feat. Dak),0.861
520,['Hillsong UNITED'],All I Need Is You - Live,0.361
27920,['Bon Iver'],The Wolves (Act I and II),0.466
18426,"['Offset', 'Metro Boomin']",Nightmare,0.7390000000000001
3253,"['Alejandro Sanz', 'Jarabe De Palo']",La Quiero A Morir,0.41
34625,['Lana Del Rey'],Gods & Monsters,0.35200000000000004
14628,['Ra1n3cko'],Introduction,0.831
12491,['keshi'],skeletons,0.7190000000000001
35467,['Intocable'],El Amigo Que Se Fué,0.426
28682,['Run The Jewels'],Legend Has It,0.828
35313,"['Young M.A', 'Relle Bey', 'Max YB']",NNAN,0.8170000000000001
41572,['ROSALÍA'],Aunque Es De Noche,0.698
21898,"['Shakira', 'Freshlyground']",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),0.7659999999999999
19484,['Tito Nieves'],Fabricando Fantasías,0.563
5608,['Whitechapel'],The Saw Is the Law,0.476
2089,['Rvshvd'],Ballin',0.77
1521,['Tyga'],Ice Cream Man,0.902
4322,"['Jamiroquai', 'Beverley Knight']",Love Foolosophy (with Beverley Knight) - Radio Edit,0.799
32101,['Hayes Carll'],Drunken Poet's Dream,0.521
36178,['Interpol'],The Heinrich Maneuver,0.506
30472,['Jack Johnson'],I Got You,0.899
9867,"['Pitbull', 'G.R.L.']",Wild Wild Love (feat. G.R.L.),0.66
13036,['Leftöver Crack'],One Dead Cop,0.259
7448,"['Yelawolf', 'Gangsta Boo', 'Eminem']",Throw It Up,0.7879999999999999
8494,['Jesús Adrián Romero'],Con Manos Vacias,0.507
21975,['Nicki Minaj'],Starships,0.747
29968,['Sarah McLachlan'],Blackbird,0.44
28171,['Red Hot Chili Peppers'],The Adventures of Rain Dance Maggie,0.6829999999999999
9883,"['Jeff Williams', 'Casey Lee Williams', 'Lamar Hall']",Caffeine (feat. Lamar Hall),0.552
22124,"['Lupe Fiasco', 'Guy Sebastian']",Battle Scars,0.517
35841,"['Andre Nickatina', 'San Quinn']",Ayo For Yayo (feat. San Quinn),0.89
13001,['Frankee'],F.U.R.B. (F U Right Back),0.787
3491,['Shakey Graves'],Late July - Audiotree Live Version,0.501
21859,['Jason Aldean'],Dirt Road Anthem,0.68
10502,['Lamb of God'],Pariah,0.28
8229,['Khalid'],My Bad,0.645
20991,['Jimmy Eat World'],Sweetness,0.487
39017,['A Thousand Horses'],Smoke,0.433
25474,['Los Enanitos Verdes'],Luz De Dia,0.624
38592,"['Kendrick Lamar', 'Ashtro Bot']",Keisha's Song (Her Pain) (feat. Ashtro Bot),0.465
31321,['Fred Mollin'],Brahms' Lullaby ( Someone To Watch Over Me ),0.246
50,['Reflection Eternal'],Memories Live,0.607
38357,['Drake'],Sooner Than Later,0.616
27061,['Coldplay'],We Never Change,0.434
5402,['James Newton Howard'],Rue's Farewell,0.0629
40288,['La Firma'],La Llamada Vers.2,0.614
15613,['Sashamon'],Japanese Squeeze,0.88
21826,['Pitbull'],Hotel Room Service,0.851
18561,['Bazzi'],No Way!,0.665
11788,['Alabama Shakes'],Rise To The Sun,0.472
1924,"['Tyler, The Creator']",PUPPET,0.508
16857,['Otep'],Blood Pigs,0.249
26456,['Mac DeMarco'],Salad Days,0.43
1231,['MARINA'],Homewrecker,0.484
34894,['Leon Bridges'],Smooth Sailin',0.6409999999999999
22884,"['YNW Melly', 'Juice WRLD']",Suicidal (Remix) [feat. Juice WRLD],0.655
39702,['Mest'],Cadillac,0.62
11040,['Reik'],Levemente,0.6459999999999999
37346,['Luke Combs'],All Over Again,0.499
39345,"['convolk', 'halberd', 'guardin', 'Jakkyboí', '9tails']",whatever it takes,0.711
10249,['John Wolf'],Anymore,0.674
3392,['The Vaccines'],I Always Knew,0.393
14576,['Camilo'],Favorito,0.606
10652,['Staind'],Warm Safe Place,0.362
12752,['X-Ray Spex'],Germ Free Adolescents,0.8320000000000001
34762,['Run The Jewels'],"Lie, Cheat, Steal",0.542
17362,['Vagon Chicano'],Como Arrancarte,0.596
10988,['Incubus'],Pistola,0.414
11930,"['Berner', 'B-Real', 'Snoop Dogg', 'Vital']",Faded,0.527
11254,['Nine Inch Nails'],Capital G,0.344
36139,['Sizzla'],Solid As A Rock,0.721
10390,['Muscadine Bloodline'],Put Me in My Place,0.6709999999999999
2587,['Bobby Bare'],Detroit City,0.519
37220,"[""Why Don't We""]",Hooked,0.623
19912,['New Order'],True Faith - 2011 Total Version,0.611
33276,['LANY'],good guys,0.455
2507,['The Dresden Dolls'],Girl Anachronism,0.416
29754,['Omarion'],Touch,0.828
17261,['Dierks Bentley'],Long Trip Alone,0.324
40121,['Luis Miguel'],Cielo Rojo,0.583
33984,['The Red Jumpsuit Apparatus'],Damn Regret,0.5489999999999999
33639,['The Coral'],Dreaming of You,0.441
33665,['Stone Temple Pilots'],Vasoline,0.297
25336,['Red Hot Chili Peppers'],Universally Speaking,0.5579999999999999
37107,['Beach Fossils'],Down the Line,0.603
23856,"['David Guetta', 'Kid Cudi']",Memories (feat. Kid Cudi),0.544
29585,"['Nelly', 'Jaheim']",My Place,0.6
9048,['Godsmack'],Shine Down,0.3670000000000001
26374,"['Ace Hood', 'Future', 'Rick Ross']",Bugatti,0.6
36004,['Elefante'],Si Tú Quieres,0.392
10167,['Drake'],Madiba Riddim,0.8390000000000001
27929,['Taylor Swift'],Hey Stephen,0.841
8315,['YoungBoy Never Broke Again'],Fire Stars,0.546
34408,['Cartel De Santa'],Con el Coco Rapado,0.7340000000000001
27585,['Lil Wayne'],Money On My Mind,0.535
37309,['Lewis Capaldi'],Forever,0.6459999999999999
21996,['Lady Gaga'],Born This Way,0.5870000000000001
41197,['Beartooth'],Hated,0.458
12099,['Zac Brown Band'],Remedy,0.607
1762,['Steve Lacy'],Ryd,0.784
4596,['Staind'],Price to Play,0.41
6899,['T-Bone Walker'],Call It Stormy Monday,0.606
14255,['BURNOUT SYNDROMES'],FLY HIGH!!,0.476
37950,['Kenny Chesney'],Anything But Mine,0.501
12288,['Raveena'],If Only,0.759
37752,['Grand Funk Railroad'],Inside Looking Out - Remastered,0.435
1018,['Randy Rogers Band'],Steal You Away,0.479
30338,['C418'],Dry Hands,0.578
15792,['Tyler Childers'],Bottles and Bibles,0.376
40704,['Brett Dennen'],Comeback Kid (That's My Dog),0.469
7811,['Like A Storm'],Love the Way You Hate Me,0.481
1577,['Natural White Noise Relaxation'],White Noise: Calming Roar of the Ocean to Fall to Sleep and Stay Asleep,0.075
25546,"['Juvenile', 'Mannie Fresh', 'Lil Wayne']",Back That Thang Up,0.718
8638,['Polaris'],Hey Sandy,0.594
6183,['WayV'],Love Talk - English Version,0.7509999999999999
12297,['PARTYNEXTDOOR'],Peace of Mind,0.782
969,"['Kid Cudi', 'Chip Tha Ripper']",T.G.I.F.,0.866
20557,"['Charli XCX', 'Troye Sivan']",1999,0.7390000000000001
28157,"['J Boog', 'Peetah Morgan']",Sunshine Girl,0.769
31330,['Teddy Wilson'],Fools Rush In,0.633
37677,['Atmosphere'],F'@k You Lucy,0.807
10403,"['Elevation Worship', 'Brandon Lake']",Graves Into Gardens (Live),0.254
38859,['Brad Paisley'],River Bank,0.639
34089,"[""Martin O'Donnell"", 'Michael Salvatori']",Never Forget,0.0956
34273,['The Temper Trap'],Fader,0.541
23755,"['Baby Bash', 'T-Pain']",Cyclone (feat. T-Pain),0.6409999999999999
2443,['Grupo Bryndis'],Después De Tanto Tiempo,0.522
6103,['YoungBoy Never Broke Again'],Rich As Hell,0.8740000000000001
22054,['The Black Keys'],Gold on the Ceiling,0.505
40975,['Taylor Swift'],How You Get The Girl,0.765
8596,['Slipknot'],Gently,0.295
24572,['MAX'],Lights Down Low,0.623
37765,['Marc Anthony'],Si Te Vas,0.5379999999999999
11682,['The Chamber Orchestra Of London'],Downton Abbey - The Suite - From “Downton Abbey” Soundtrack,0.14400000000000002
25985,['Tony Dize'],El Doctorado,0.7190000000000001
26681,['Banda MS de Sergio Lizárraga'],Me Vas a Extrañar,0.7559999999999999
11011,['Dropkick Murphys'],Tessie,0.257
36024,['Hootie & The Blowfish'],Get out of My Mind,0.573
6476,"['Spongebob, Sandy, Mr. Krabs, Plankton & Patrick']",Where's Gary?,0.459
3334,['Trey Anastasio'],Clint Eastwood,0.638
21392,['Rihanna'],Pon de Replay,0.779
37281,['Camila Cabello'],Easy,0.574
20726,['Red Rocks Worship'],Breakthrough - Live,0.466
11920,['Justin Bieber'],Heartbreaker,0.5720000000000001
31920,"['Arcangel', 'De La Ghetto', 'Luny Tunes']",Mi Fanatica,0.875
5280,['Los Llayras'],He Creído,0.6890000000000001
10692,"['Missy Elliott', 'Eve']",4 My People (feat. Eve),0.969
29661,['Rob Thomas'],Lonely No More,0.551
21931,"['Kanye West', 'Rick Ross']",Devil In A New Dress,0.433
25501,['LL Cool J'],Headsprung,0.718
23760,['Disturbed'],Inside the Fire,0.463
9234,['Rashid Ali'],Kabhi Kabhi Aditi,0.7909999999999999
21546,['Rihanna'],Unfaithful,0.588
19935,"['Tony Bennett', 'Amy Winehouse']",Body and Soul,0.342
3665,['Mumford & Sons'],Tompkins Square Park,0.462
1902,['Sabrina Carpenter'],Looking at Me,0.6809999999999999
20659,['Luna Meguise'],Noches rojas,0.402
38336,['Jason Mraz'],A Beautiful Mess,0.534
22013,['Wiz Khalifa'],Black and Yellow,0.684
27700,['Tamia'],Can't Get Enough,0.7659999999999999
6672,"['Stephen Malkmus', 'The Jicks']",Vanessa From Queens,0.7240000000000001
34869,"['Kendrick Lamar', 'James Fauntleroy', 'Ronald Isley']",How Much A Dollar Cost,0.624
26497,['Shakey Graves'],Dearly Departed (feat. Esmé Patterson),0.5760000000000001
20536,['Wilderado'],Morning Light,0.457
19822,['BoomBox'],Mr Boogie Man,0.893
38689,['Kara Lindsay'],Watch What Happens,0.65
13371,['Girl Talk'],Set It Off,0.5920000000000001
17894,['Glee Cast'],Some Nights (Glee Cast Version),0.596
1816,['YoungBoy Never Broke Again'],Genie,0.598
2987,['Shinedown'],Call Me,0.413
11057,['Juelz Santana'],Oh Yes,0.7559999999999999
30647,['Sam Hunt'],Speakers,0.594
156,['Mobb Deep'],Get Away,0.629
2296,['Dirty'],Hit Da Floe,0.833
32133,['Jazmine Sullivan'],In Love With Another Man,0.445
27910,['Banda El Recodo'],Que Te Ruegue Quien Te Quiera,0.693
37490,['Steely Dan'],Jack of Speed,0.899
3140,['Bo Burnham'],OH BO (studio),0.669
20998,['Shakira'],"Whenever, Wherever",0.7929999999999999
3309,['Jana Kramer'],Whiskey,0.528
23147,['JAY-Z'],Izzo (H.O.V.A.),0.618
5314,['Joss Stone'],Free Me,0.5670000000000001
22388,['Billy Currington'],Do I Make You Wanna,0.5529999999999999
20028,['Tame Impala'],Sun's Coming Up,0.28600000000000003
32492,['Romeo Santos'],You,0.725
4239,['Los Rabanes'],Señorita a Mi Me Gusta Su Style,0.639
26041,['Trevor Hall'],Where's The Love,0.622
21504,['Amy Winehouse'],Back To Black,0.49
18957,['Tsunami Bomb'],Take The Reigns,0.499
21977,"['Lil Wayne', 'Cory Gunz']",6 Foot 7 Foot,0.365
33617,['South Park Mexican'],The Beach House,0.89
32127,['Eric Hutchinson'],Rock & Roll,0.462
8900,"['R. Kelly', 'Wysin', 'Yandell']",Burn It Up (feat. Wysin & Yandell),0.784
25851,['Jon McLaughlin'],"So Close - From ""Enchanted""/Soundtrack Version",0.32299999999999995
23423,['Green Day'],Holiday / Boulevard of Broken Dreams,0.29
29603,"['Nelly', 'Lincoln University Vocal Ensemble']",Heart Of A Champion - Album Version / Explicit,0.565
20590,['Vickeblanka'],Black Rover,0.599
8442,['Leonardo Favio'],"Ding Dong, Ding Dong, Estas Cosas del Amor",0.449
27387,['Grateful Dead'],Sugar Magnolia - 2001 Remaster,0.589
14596,['Alec Benjamin'],Demons,0.708
10013,['Jon Bellion'],The Good In Me,0.652
32931,['Kevin Gates'],One Thing,0.733
12633,['Gerald Levert'],Baby U Are,0.657
18257,['BTS'],First Love,0.517
40629,['My Chemical Romance'],Party Poison,0.413
27443,['Black Eyed Peas'],Let's Get Retarded,0.92
28139,['Ben Rector'],When A Heart Breaks,0.6609999999999999
5071,['The Avett Brothers'],The Greatest Sum (Acoustic),0.521
33667,['Kid Rock'],"Jackson, Mississippi",0.536
27279,['Amanda Perez'],Angel,0.631
7906,['Ryan Caraveo'],We Don't Need 'Em,0.76
16575,['Ryan Caraveo'],Peanut Butter Waffles,0.688
14841,['Falconer'],Mindtraveller,0.215
33221,['Clairo'],Softly,0.759
31973,['The Fratellis'],Whistle For The Choir,0.599
37601,"['Ludacris', 'Twista', 'Jagged Edge']",Freaky Thangs,0.853
28379,"['will.i.am', 'Justin Bieber']",#thatPOWER,0.797
21552,['Flyleaf'],All Around Me,0.473
31907,"['Tito ""El Bambino""', 'Beenie Man', 'Ines']",Flow Natural,0.831
14555,['Todrick Hall'],"Nails, Hair, Hips, Heels",0.934
21279,['Eminem'],Mockingbird,0.637
28761,['Fitz and The Tantrums'],HandClap,0.636
38538,['Drake'],Thank Me Now,0.495
33139,['Frank Ocean'],Moon River,0.24
22797,"['Tyler, The Creator']",EARFQUAKE,0.5539999999999999
29541,['The Postal Service'],Nothing Better,0.7040000000000001
35975,['Coheed and Cambria'],Ten Speed (Of God's Blood & Burial),0.481
23352,['Evanescence'],Everybody's Fool,0.4370000000000001
37337,"['Becky G', 'Bad Bunny']",Mayores,0.745
13920,['Toots & The Maytals'],Pressure Drop,0.629
